"jstor-40666806","Front Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1891-01-31"
"jstor-40667075","Occultation of Jupiter And His Satellites, Sept. 8, 1892","Publications of the Astronomical Society of the Pacific","JSTOR","1892-09-03"
"jstor-40710328","The 100-Inch Telescope","Publications of the Astronomical Society of the Pacific","JSTOR","1913-10-01"
"jstor-40669716","Magnetic Constants at Mount Hamilton","Publications of the Astronomical Society of the Pacific","JSTOR","1891-03-28"
"jstor-40670187","THE OCCULTATION OF SATURN, MAY 25, 1893","Publications of the Astronomical Society of the Pacific","JSTOR","1894-01-27"
"jstor-40711442","A Distant Star in High Galactic Latitude","Publications of the Astronomical Society of the Pacific","JSTOR","1917-08-01"
"jstor-40693036","A REVIEW OF THE RECENT OBSERVATIONS OF <italic>MARS</italic>","Publications of the Astronomical Society of the Pacific","JSTOR","1910-04-01"
"jstor-40711268","ADDRESS OF THE RETIRING PRESIDENT OF THE SOCIETY, IN AWARDING THE BRUCE MEDAL TO PROFESSOR J. C. KAPTEYN","Publications of the Astronomical Society of the Pacific","JSTOR","1913-02-01"
"jstor-40711472","THE DIMENSIONS OF A GLOBULAR CLUSTER","Publications of the Astronomical Society of the Pacific","JSTOR","1917-12-01"
"jstor-40668649","Ten Stars of Class B Having the Ha Line Bright Fifth List","Publications of the Astronomical Society of the Pacific","JSTOR","1922-10-01"
"jstor-40692765","TOTAL SOLAR ECLIPSES. SKETCH OF AN APPARATUS FOR INVESTIGATING THE POSITION OF THE PRODUCING ELEMENTS OF THE SHADOWBANDS IN SPACE","Publications of the Astronomical Society of the Pacific","JSTOR","1906-02-10"
"jstor-40671125","A Lunar Landscape, Photographed at the Lick Observatory","Publications of the Astronomical Society of the Pacific","JSTOR","1898-04-02"
"jstor-40711379","Volume XI, Publications of the Lick Observatory","Publications of the Astronomical Society of the Pacific","JSTOR","1914-10-01"
"jstor-40692814","Note on Mt. Hamilton Weather","Publications of the Astronomical Society of the Pacific","JSTOR","1907-02-10"
"jstor-40692059","A Periodic Term in Observations of Right Ascension","Publications of the Astronomical Society of the Pacific","JSTOR","1919-08-01"
"jstor-40668106","Leonidsin 1900","Publications of the Astronomical Society of the Pacific","JSTOR","1900-12-01"
"jstor-40670958","A Movable Observatory","Publications of the Astronomical Society of the Pacific","JSTOR","1896-06-01"
"jstor-40668389","GENERAL NOTES","Publications of the Astronomical Society of the Pacific","JSTOR","1904-02-10"
"jstor-40691752","NEW PUBLICATIONS","Publications of the Astronomical Society of the Pacific","JSTOR","1912-02-01"
"jstor-40693197","THE SOLAR SPECTRUM IN THE REGION 9000 A TO 9900 A","Publications of the Astronomical Society of the Pacific","JSTOR","1920-02-01"
"jstor-40670327","THE LOWELL OBSERVATORY, IN ARIZONA","Publications of the Astronomical Society of the Pacific","JSTOR","1894-06-09"
"jstor-40691500","The Orbits of the Spectroscopic Binaries <italic>a Carinæ, κ Velorum</italic>, and <italic>a Pavonis</italic>","Publications of the Astronomical Society of the Pacific","JSTOR","1907-12-10"
"jstor-40691258","STATIONARY METEOR-RADIANTS","Publications of the Astronomical Society of the Pacific","JSTOR","1905-10-10"
"jstor-40668319","VARIABLE STARS","Publications of the Astronomical Society of the Pacific","JSTOR","1903-04-10"
"jstor-40667079","Front Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1892-11-26"
"jstor-40710084","The Light Curve and Orbital Elements of the Eclipsing Binary Y Leonis","Publications of the Astronomical Society of the Pacific","JSTOR","1918-12-01"
"jstor-40710470","PLANETARY PHENOMENA FOR MARCH AND APRIL, 1915","Publications of the Astronomical Society of the Pacific","JSTOR","1915-02-01"
"jstor-40692911","Mr. Hinks's letter of August 16, 1907","Publications of the Astronomical Society of the Pacific","JSTOR","1908-04-10"
"jstor-40711177","GENERAL NOTES","Publications of the Astronomical Society of the Pacific","JSTOR","1911-06-01"
"jstor-40710129","GENERAL NOTES","Publications of the Astronomical Society of the Pacific","JSTOR","1918-02-01"
"jstor-40671015","Recent Observations of the Spectrum of <italic>Mars</italic>","Publications of the Astronomical Society of the Pacific","JSTOR","1897-04-01"
"jstor-40667213","Back Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1893-09-09"
"jstor-40691661","Back Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1909-10-10"
"jstor-40693152","On the Relative Intensity of the Absorption Lines in a Spectroscopic Binary","Publications of the Astronomical Society of the Pacific","JSTOR","1919-04-01"
"jstor-40710364","Notes on the One-hundred-Inch Telescope","Publications of the Astronomical Society of the Pacific","JSTOR","1914-04-01"
"jstor-40666893","On the Determination Of the Brightness of Stars by Means of Photography","Publications of the Astronomical Society of the Pacific","JSTOR","1889-11-30"
"jstor-40692135","THE DETERMINATION OF THE POSITION OF THE MOON BY PHOTOGRAPHY","Publications of the Astronomical Society of the Pacific","JSTOR","1920-04-01"
"bub_gb_WhswAAAAYAAJ","Wissenschaftliche Ergebnisse der Expedition Filchner nach China und Tibet, 1903-1905","Berlin : Ernst Siegfried Mittler und Sohn","unknown library","1908-01-01"
"jstor-40670016","Heliogravure of Mare Crisium and Vicinity","Publications of the Astronomical Society of the Pacific","JSTOR","1893-01-28"
"jstor-40693105","PLANETARY PHENOMENA FOR MARCH AND APRIL, 1912","Publications of the Astronomical Society of the Pacific","JSTOR","1912-04-01"
"jstor-40668604","On the Secular Change in the Proper-Motion of Barnard's Star","Publications of the Astronomical Society of the Pacific","JSTOR","1922-04-01"
"jstor-40671464","The Great Sun-Spot of May, 1921 (Abstract)","Publications of the Astronomical Society of the Pacific","JSTOR","1921-08-01"
"jstor-40669979","BESTIMMUNG VON PARALLAXEN DURCH REGISTRIR-BEOBACHTUNGEN AM MERIDIANKREISE, VON DR. J. C. KAPTEYN","Publications of the Astronomical Society of the Pacific","JSTOR","1891-11-28"
"jstor-40691605","Note Concerning Volume VIII, ""Publications of the Lick Observatory""","Publications of the Astronomical Society of the Pacific","JSTOR","1909-02-10"
"jstor-40671466","Interferometer Observations of Double Stars (Abstract)","Publications of the Astronomical Society of the Pacific","JSTOR","1921-08-01"
"jstor-40692802","Minutes of the Meeting of the Board of Directors, Held at Hearst Hall, Berkeley, November 24, 1906, at 7:45 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1906-12-10"
"jstor-40692049","ON THE SPECTRA OF THE ORION NEBULOSITIES","Publications of the Astronomical Society of the Pacific","JSTOR","1919-08-01"
"jstor-40671394","THE KIRKWOOD OBSERVATORY OF INDIANA UNIVERSITY","Publications of the Astronomical Society of the Pacific","JSTOR","1901-10-01"
"jstor-40691982","A New Variable Star","Publications of the Astronomical Society of the Pacific","JSTOR","1916-12-01"
"jstor-40710531","The Spectrum of Nova Lacertæ (1910)","Publications of the Astronomical Society of the Pacific","JSTOR","1915-12-01"
"jstor-40711310","New Positions of Stars in the Huyghenian Region of the Nebula in Orion","Publications of the Astronomical Society of the Pacific","JSTOR","1911-10-01"
"jstor-40671159","BENJAMIN APTHORP GOULD","Publications of the Astronomical Society of the Pacific","JSTOR","1896-12-01"
"jstor-40671315","Comet Discoveries of the Year 1898","Publications of the Astronomical Society of the Pacific","JSTOR","1899-02-01"
"jstor-40670323","Front Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1894-06-09"
"jstor-40666785","[Abstract of the Report for 1889 of Gesellschaft Urania]","Publications of the Astronomical Society of the Pacific","JSTOR","1890-07-12"
"jstor-40710521","Front Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1915-12-01"
"jstor-40710696","On Changes Observed in the Nucleus of the Spiral Nebula N. G. C. 4254 (Messier 99)","Publications of the Astronomical Society of the Pacific","JSTOR","1921-06-01"
"jstor-40671299","Minutes of the Meeting of the Board of Directors, held at the Lick Observatory, on September 6, 1902, at 9 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1902-10-01"
"jstor-40692793","Seven New Spectroscopic Binaries","Publications of the Astronomical Society of the Pacific","JSTOR","1906-12-10"
"jstor-40667867","THE INFLUENCE OF PHYSIOLOGICAL PHENOMENA ON VISUAL OBSERVATIONS OF THE SPECTRUM OF THE NEBULÆ","Publications of the Astronomical Society of the Pacific","JSTOR","1898-08-01"
"jstor-40710651","Summary of Mount Wilson Magnetic Observations of Sun-Spots for January and February, 1921","Publications of the Astronomical Society of the Pacific","JSTOR","1921-04-01"
"jstor-40668584","Photographs of Alpha LyrÆ in Broad Daylight","Publications of the Astronomical Society of the Pacific","JSTOR","1890-09-13"
"jstor-40669854","List of Earthquakes in California During the Year 1890","Publications of the Astronomical Society of the Pacific","JSTOR","1891-06-13"
"jstor-40670927","The Great Sun-Spot of January, 1897","Publications of the Astronomical Society of the Pacific","JSTOR","1897-02-01"
"jstor-40670925","Relief-Map of the Lick Observatory Reservation (2600 Acres)","Publications of the Astronomical Society of the Pacific","JSTOR","1897-02-01"
"jstor-40668597","THE DIMENSIONS OF THE STARS","Publications of the Astronomical Society of the Pacific","JSTOR","1922-04-01"
"jstor-40671455","NOVAE AND VARIABLE STARS","Publications of the Astronomical Society of the Pacific","JSTOR","1921-08-01"
"jstor-40671194","New Elements of Comet b 1898, (Perrine)","Publications of the Astronomical Society of the Pacific","JSTOR","1898-06-01"
"jstor-40692833","REPORTS OF OBSERVATORIES","Publications of the Astronomical Society of the Pacific","JSTOR","1907-04-10"
"bub_gb_0RswAAAAYAAJ","Wissenschaftliche Ergebnisse der Expedition Filchner nach China und Tibet, 1903-1905","Berlin : Ernst Siegfried Mittler und Sohn","unknown library","1908-01-01"
"jstor-40667785","THE CAUSE OF GRAVITATION","Publications of the Astronomical Society of the Pacific","JSTOR","1897-10-01"
"jstor-40669097","List of Earthquakes in California During the Year 1889","Publications of the Astronomical Society of the Pacific","JSTOR","1890-03-29"
"jstor-40671368","PHOTOGRAPHIC OBSERVATIONS OF COMET a 1899 (SWIFT)","Publications of the Astronomical Society of the Pacific","JSTOR","1899-08-01"
"jstor-40692826","PLANETARY PHENOMENA FOR MAY AND JUNE, 1907","Publications of the Astronomical Society of the Pacific","JSTOR","1907-04-10"
"jstor-40691717","Classification of the Hydrogen (Hα) Flocculi","Publications of the Astronomical Society of the Pacific","JSTOR","1910-06-01"
"jstor-40668250","Erratum: OBSERVATIONS OF THE VARIABLE STARS W LYRÆ AND U³ CYGNI","Publications of the Astronomical Society of the Pacific","JSTOR","1902-06-01"
"jstor-40710077","THE PRESENT CONDITION OF THE PROBLEM OF SOLAR ROTATION","Publications of the Astronomical Society of the Pacific","JSTOR","1918-12-01"
"jstor-40670391","PREDICTIONS FOR THE TRANSIT OF MERCURY, NOVEMBER 10, 1894","Publications of the Astronomical Society of the Pacific","JSTOR","1894-08-15"
"jstor-40692141","PLANETARY PHENOMENA FOR MAY AND JUNE, 1920","Publications of the Astronomical Society of the Pacific","JSTOR","1920-04-01"
"jstor-40710299","The Riefler Clock of the Lick Observatory","Publications of the Astronomical Society of the Pacific","JSTOR","1913-06-01"
"jstor-40667619","On the Determination of Planetary Diameters","Publications of the Astronomical Society of the Pacific","JSTOR","1896-08-01"
"jstor-40670864","SOME LARGE PERTURBATIONS IN THE MOTIONS OF CELESTIAL BODIES","Publications of the Astronomical Society of the Pacific","JSTOR","1896-04-01"
"jstor-40692864","On the Distortions of Photographic Films on Glass","Publications of the Astronomical Society of the Pacific","JSTOR","1907-08-10"
"jstor-40670994","Search for Comet, or Comets, Reported by Dr. Swift, September 20th","Publications of the Astronomical Society of the Pacific","JSTOR","1897-04-01"
"jstor-40710396","THE CÓROBA ZONES AND DURCHMUSTERUNG","Publications of the Astronomical Society of the Pacific","JSTOR","1914-01-01"
"jstor-40692413","Note on Σ 2028 (Rej)","Publications of the Astronomical Society of the Pacific","JSTOR","1906-10-10"
"jstor-40692933","GENERAL NOTES","Publications of the Astronomical Society of the Pacific","JSTOR","1908-06-10"
"jstor-40693178","Stationary Sodium Lines in Spectroscopic Binaries","Publications of the Astronomical Society of the Pacific","JSTOR","1919-12-01"
"jstor-40710119","GLOBULAR CLUSTERS AND THE STRUCTURE OF THE GALACTIC SYSTEM","Publications of the Astronomical Society of the Pacific","JSTOR","1918-02-01"
"jstor-40670054","The Motion of the Solar System","Publications of the Astronomical Society of the Pacific","JSTOR","1893-03-25"
"jstor-40668201","""The Stars: A Study of the Universe""","Publications of the Astronomical Society of the Pacific","JSTOR","1901-12-01"
"jstor-40711338","Back Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1914-06-01"
"jstor-40669104","Back Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1890-03-29"
"jstor-40711168","PRESENTATION OF THE DRAPER GOLD MEDAL TO PROFESSOR CHARLES G. ABBOT","Publications of the Astronomical Society of the Pacific","JSTOR","1911-06-01"
"jstor-40669093","A MECHANICAL THEORY OF THE SOLAR CORONA","Publications of the Astronomical Society of the Pacific","JSTOR","1890-03-29"
"jstor-40670020","Observations of Nova Aurigæ (February 9 to 14, 1893)","Publications of the Astronomical Society of the Pacific","JSTOR","1893-01-28"
"jstor-40671343","Minutes of the Meeting of the Board of Directors, held in the Rooms of the Society, March 29, 1902, at 7:30 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1902-04-01"
"jstor-40671059","Photographic Atlas of the Moon. [Extracts from a Circular]","Publications of the Astronomical Society of the Pacific","JSTOR","1897-06-01"
"jstor-40692033","Front Matter","Publications of the Astronomical Society of the Pacific","JSTOR","1919-06-01"
"jstor-40693094","On the Orbit of (132) Aethra","Publications of the Astronomical Society of the Pacific","JSTOR","1916-08-01"
"jstor-40671236","NEW OBSERVATIONS OF THE OTTO STRUVE DOUBLE STARS","Publications of the Astronomical Society of the Pacific","JSTOR","1898-10-01"
"jstor-40670973","Gift of a Plane-Mirror of Speculum Metal to the Lick Observatory by the Daughters of the late William Lassell, F. R. S.","Publications of the Astronomical Society of the Pacific","JSTOR","1896-10-01"
"jstor-40710639","SHERBURNE WESLEY BURNHAM, 1838-1921","Publications of the Astronomical Society of the Pacific","JSTOR","1921-04-01"
